incident,user,loc_lat,loc_long,species,action,severity,status,timestamp
2988,3079762985,46.539185253216964,-118.4734741989808,other,poaching,P3,submitted,Oct 24 2019 03:06:03
2989,1417420949,30.38460216993071,-121.80782850367717,tiger,poaching,P2,verified,Oct 06 2019 15:45:10
2990,1794583868,39.10856231319624,-81.92980215569821,pangolin,animal mortality,P0,verified,Oct 30 2019 08:52:49
2991,1886181723,37.4823133902532,-90.5462417491328,tiger,poaching,P2,submitted,Oct 18 2019 03:34:06
2992,2313177786,49.110993659352694,-100.49223468957253,parrot,poaching,P0,verified,Oct 17 2019 22:51:42
2993,2558830722,32.711318419079646,-68.89702088225795,pangolin,other,P3,submitted,Oct 17 2019 01:37:10
2994,3195890402,47.58471581944603,-97.02785242048577,sea turtle,wildlife sightings,P3,submitted,Oct 29 2019 22:12:05
2995,3264445858,47.02530120714016,-76.06723716714069,tiger,animal mortality,P3,verified,Oct 07 2019 19:33:17
2996,0599951906,37.70339538910929,-76.1417876259186,pangolin,animal mortality,P3,verified,Oct 04 2019 14:29:34
2997,1722801507,32.54898012166132,-113.15146443428252,rhino,other,P3,actionable,Oct 27 2019 15:00:47
2998,1924148127,35.57458559562687,-119.88582817400021,other,poaching,P1,submitted,Oct 16 2019 04:40:39
2999,4051435227,45.271872655083094,-82.36365348578025,rhino,animal mortality,P3,actionable,Oct 28 2019 05:54:16
3000,4469851958,30.672681258478075,-106.15579121745479,pangolin,poaching,P0,verified,Oct 25 2019 04:11:37
3001,3238974040,48.891969048425366,-72.40575736321841,gorilla,other,P3,verified,Oct 09 2019 03:05:58
3002,2683396663,38.75703591181267,-110.90528277871542,parrot,wildlife sightings,P2,actionable,Oct 24 2019 22:29:48
3003,4061671529,40.82060168565736,-74.64455254567982,tiger,poaching,P1,actionable,Oct 26 2019 04:59:33
3004,0453368985,35.032200895548726,-121.50396864551777,parrot,wildlife sightings,P2,actionable,Oct 17 2019 09:04:25
3005,0989650581,36.4981480409483,-68.95501557229431,rhino,other,P3,actionable,Oct 14 2019 03:07:43
3006,2579431016,36.16673826809048,-101.98362573662754,parrot,animal mortality,P2,actionable,Oct 04 2019 09:55:41
3007,4269851696,46.3801102112851,-71.11912014631287,tiger,animal mortality,P1,verified,Oct 07 2019 06:31:38
3008,3206043199,37.97299140040532,-92.21198285408101,other,poaching,P2,verified,Oct 07 2019 23:47:49
3009,0783564605,28.76028385551198,-85.3163636865664,elephant,animal mortality,P3,verified,Oct 22 2019 06:12:33
3010,2870849643,28.606317535127836,-69.59079382999548,elephant,human wildlife conflict,P0,submitted,Oct 22 2019 13:00:29
3011,2763557416,43.08841669248284,-117.54324831068497,gorilla,human wildlife conflict,P3,verified,Oct 13 2019 18:35:39
3012,0411910916,45.01982133675642,-79.06381121704689,other,human wildlife conflict,P2,verified,Oct 02 2019 20:43:45
3013,1006324433,25.680272034670697,-112.53904696626252,elephant,other,P3,actionable,Oct 20 2019 10:31:47
3014,2402388067,27.575562805403937,-84.44057300806499,parrot,poaching,P0,actionable,Oct 23 2019 22:03:41
3015,3635338747,40.76827723083913,-78.76995803490209,sea turtle,wildlife sightings,P2,verified,Oct 04 2019 02:51:46
3016,1929147820,32.732464211161286,-89.98547209641583,other,other,P3,verified,Oct 27 2019 13:34:32
3017,0891710761,40.93946199781362,-75.34593623927582,elephant,human wildlife conflict,P3,submitted,Oct 13 2019 06:12:00
3018,1344878973,40.77627330458553,-84.62322585443069,parrot,other,P3,verified,Oct 27 2019 12:42:49
3019,2350210734,48.364355672216874,-111.61983715286486,parrot,other,P1,verified,Oct 28 2019 20:52:51
3020,2404410806,37.91192922029593,-116.53225083631703,gorilla,animal mortality,P3,submitted,Oct 25 2019 01:19:55
3021,3232385483,47.92294237590251,-116.37826846838001,other,other,P2,verified,Oct 18 2019 08:39:04
3022,0891710761,37.390008857486826,-109.04843180285845,pangolin,other,P3,actionable,Oct 17 2019 23:05:25
3023,4536911322,46.39405800055097,-115.84845196949829,gorilla,human wildlife conflict,P1,verified,Oct 04 2019 16:55:02
3024,1822361750,30.66511224762752,-90.43698058437366,parrot,animal mortality,P1,verified,Oct 18 2019 23:48:52
3025,3579916619,28.686114678910723,-69.60225370451701,other,animal mortality,P2,actionable,Oct 04 2019 01:57:55
3026,1355847742,27.32523953401628,-73.83269826877994,pangolin,animal mortality,P0,submitted,Oct 31 2019 00:17:38
3027,3702568002,33.91920639264196,-85.11755395202272,parrot,other,P2,submitted,Oct 27 2019 19:18:39
3028,1215950572,29.030716495645155,-99.16476692504419,other,other,P3,verified,Oct 07 2019 17:42:15
3029,2407377662,36.35706972120561,-74.42257644126465,sea turtle,other,P1,submitted,Oct 29 2019 06:21:45
3030,1822361750,46.49290522583526,-94.91043416237375,gorilla,other,P3,verified,Oct 16 2019 17:28:31
3031,4481907119,31.315015732581085,-97.7306881282697,sea turtle,other,P2,actionable,Oct 27 2019 09:29:25
3032,0968135530,28.171712888116534,-116.04952907354709,other,wildlife sightings,P3,actionable,Oct 21 2019 22:53:23
3033,3094395465,43.49836540714665,-104.5657393044884,tiger,other,P3,verified,Oct 14 2019 16:03:19
3034,2870849643,42.29259946429397,-119.9004890002816,sea turtle,poaching,P2,actionable,Oct 07 2019 21:26:56
3035,1556408686,27.19600368423653,-86.86453982873647,elephant,other,P2,actionable,Oct 21 2019 09:56:23
3036,1908035290,40.4418328819892,-108.65314951677826,rhino,animal mortality,P1,actionable,Oct 05 2019 20:01:27
3037,0152660294,42.133670664481535,-119.55494009663174,parrot,human wildlife conflict,P1,actionable,Oct 08 2019 18:13:51
3038,4177972150,48.45856681914363,-112.99282987819609,elephant,poaching,P3,actionable,Oct 24 2019 14:04:39
3039,1278295830,40.20339963300104,-95.58994022233858,other,wildlife sightings,P2,submitted,Oct 31 2019 01:25:01
3040,0424138376,44.27741933015914,-108.51855195592836,elephant,human wildlife conflict,P1,verified,Oct 31 2019 19:55:36
3041,2763557416,34.03696871615426,-107.61646432297826,rhino,other,P2,submitted,Oct 09 2019 15:43:45
3042,0038687773,29.877840374424345,-76.13075639870408,rhino,other,P0,actionable,Oct 01 2019 15:18:24
3043,4568696308,47.38471447320468,-109.14744175079935,elephant,wildlife sightings,P2,actionable,Oct 23 2019 02:40:11
3044,3307212685,43.50222348531392,-118.44880858023897,gorilla,other,P2,actionable,Oct 02 2019 05:17:16
3045,2497101346,29.269492498857222,-109.14574226511344,gorilla,other,P1,submitted,Oct 21 2019 21:14:31
3046,2697600304,32.13993371198835,-107.29329493249082,rhino,wildlife sightings,P3,submitted,Nov 01 2019 15:06:49
3047,2562440223,25.378792929223877,-76.85920228260451,sea turtle,human wildlife conflict,P1,actionable,Oct 16 2019 02:24:17
3048,1267763252,24.854414630187453,-112.59518167658362,rhino,wildlife sightings,P1,actionable,Oct 17 2019 18:39:53
3049,4513271841,42.095565048481774,-100.74822946459017,parrot,animal mortality,P3,actionable,Oct 01 2019 08:38:17
3050,0976227137,41.57058958333511,-80.51393508714764,rhino,human wildlife conflict,P3,actionable,Oct 04 2019 16:05:12
3051,1200647467,44.01852365738864,-104.15158877914531,sea turtle,other,P3,submitted,Oct 01 2019 06:12:07
3052,2129006458,30.39195072282815,-104.8320929348125,sea turtle,wildlife sightings,P1,submitted,Oct 26 2019 02:04:56
3053,1043128492,38.57678801337537,-119.21232941794055,gorilla,human wildlife conflict,P2,actionable,Oct 30 2019 15:38:03
3054,1389238059,39.08411848734585,-109.82230739673089,tiger,other,P3,submitted,Oct 26 2019 08:17:46
3055,3122423005,28.0543032432877,-89.14805946854267,other,animal mortality,P3,submitted,Oct 08 2019 04:59:58
3056,3041028938,32.81058091754055,-106.95601055834898,tiger,other,P1,submitted,Nov 01 2019 20:31:07
3057,3642214205,43.85194541034766,-120.72996414265717,sea turtle,poaching,P0,verified,Oct 21 2019 18:29:09
3058,2737192073,45.470101133264095,-109.36058516999924,parrot,animal mortality,P2,submitted,Oct 07 2019 11:16:36
3059,4463106731,37.005755521856585,-87.03411119617306,tiger,human wildlife conflict,P3,actionable,Oct 21 2019 22:57:52
3060,3855562826,45.437860535062555,-75.48882846359781,elephant,wildlife sightings,P2,actionable,Oct 29 2019 11:13:24
3061,1803965699,47.98252850391321,-114.79716855167725,parrot,poaching,P2,actionable,Oct 20 2019 19:43:01
3062,2231197242,29.18989575377222,-81.54547200944428,other,other,P3,actionable,Oct 22 2019 00:31:50
3063,3237957445,40.84083963296791,-72.10425305422493,pangolin,human wildlife conflict,P3,actionable,Oct 23 2019 09:38:31
3064,2118540928,48.29663630820642,-115.17114701950294,other,wildlife sightings,P3,submitted,Oct 23 2019 06:39:51
3065,4654000580,37.05841269316609,-116.81447414437234,rhino,other,P3,verified,Oct 04 2019 14:01:54
3066,4797807650,31.9845132800407,-105.6019300017667,sea turtle,other,P3,submitted,Oct 12 2019 07:02:40
3067,3447121927,25.250447874291076,-123.30752714324281,sea turtle,other,P2,submitted,Oct 10 2019 01:39:40
3068,5034777698,45.65930317415484,-108.4681681275067,elephant,wildlife sightings,P2,verified,Oct 09 2019 09:45:56
3069,3226576704,47.21607965773119,-117.88036448048359,tiger,poaching,P3,submitted,Oct 24 2019 17:08:01
3070,1596614510,32.794763955952135,-70.03711670192749,other,poaching,P2,verified,Oct 10 2019 07:09:56
3071,1417420949,48.10770317756827,-99.45026715543793,sea turtle,poaching,P3,verified,Oct 27 2019 03:03:00
3072,2637354133,46.59852153175949,-123.47558849718392,gorilla,animal mortality,P3,actionable,Oct 02 2019 13:53:48
3073,3132916655,26.44963290000991,-109.09044512746173,tiger,human wildlife conflict,P3,submitted,Oct 08 2019 20:07:14
3074,0502814981,41.204967268075215,-67.16239484604903,rhino,animal mortality,P3,submitted,Oct 22 2019 06:37:21
3075,0331830203,41.74687960979682,-68.12919928071231,sea turtle,animal mortality,P1,verified,Oct 23 2019 03:35:29
3076,0449005094,43.59876616758721,-83.01627897115276,parrot,other,P2,submitted,Nov 01 2019 03:17:43
3077,0001180286,36.41699855520986,-96.23272603249112,sea turtle,animal mortality,P3,verified,Oct 22 2019 13:11:56
3078,2683396663,45.904788198143535,-119.44735843337641,gorilla,human wildlife conflict,P2,submitted,Oct 23 2019 03:49:57
3079,2904538043,40.359985550976226,-114.06780847607928,other,other,P1,submitted,Oct 22 2019 02:02:53
3080,1426382744,31.86827035150337,-112.97951335019296,other,poaching,P1,submitted,Oct 27 2019 13:49:54
3081,4513271841,34.182862187885014,-67.69091174848595,sea turtle,animal mortality,P2,submitted,Oct 12 2019 02:20:03
3082,0542577624,27.93026446405397,-122.41313778089284,pangolin,animal mortality,P2,submitted,Oct 17 2019 06:53:11
3083,1456710222,41.653665067668314,-80.65528418362734,other,human wildlife conflict,P1,verified,Oct 21 2019 05:07:01
3084,4241832306,41.59839878319019,-114.67871913399875,other,other,P0,verified,Oct 09 2019 12:11:48
3085,2344162167,37.825963892689124,-87.2043553135387,gorilla,wildlife sightings,P3,verified,Oct 24 2019 19:25:29
3086,4929727851,30.744355373803124,-107.24103791477813,elephant,poaching,P1,submitted,Oct 04 2019 10:57:51
3087,0305356203,39.18655753046882,-123.57364836787649,pangolin,other,P1,actionable,Oct 16 2019 02:31:06
3088,1503539987,42.364434377805594,-103.92304440451575,elephant,animal mortality,P2,submitted,Oct 15 2019 05:51:02
3089,2718592305,30.0439483539379,-97.91878386624931,pangolin,other,P3,submitted,Oct 13 2019 07:43:39
3090,1936167029,25.323572429248248,-97.04506002712034,gorilla,poaching,P0,submitted,Oct 14 2019 07:05:04
3091,0707723700,43.9425372615948,-114.75196983592393,tiger,animal mortality,P1,submitted,Oct 03 2019 22:40:57
3092,1908035290,47.54486681590437,-91.7819500800603,parrot,animal mortality,P2,submitted,Oct 26 2019 20:13:02
3093,2402388067,37.92794187893658,-99.09905351331957,tiger,wildlife sightings,P2,verified,Oct 02 2019 02:52:14
3094,1822361750,30.81337253321891,-114.24771293722414,elephant,poaching,P1,submitted,Oct 14 2019 18:54:05
3095,4187389309,29.133831026894235,-90.01850821479351,gorilla,other,P3,submitted,Oct 04 2019 12:57:50
3096,0952316775,33.66565471677463,-67.42613070449843,tiger,human wildlife conflict,P3,submitted,Oct 09 2019 20:54:57
3097,2144218415,45.73593314049013,-114.53301686693413,elephant,human wildlife conflict,P3,verified,Oct 18 2019 03:40:46
3098,1159648745,35.63620272776666,-80.90699968598496,rhino,wildlife sightings,P2,verified,Oct 25 2019 15:17:54
3099,1006324433,43.89205830671883,-77.33680570570874,rhino,poaching,P3,submitted,Oct 19 2019 01:37:46
3100,0969303333,33.499134785322724,-89.36824081569799,pangolin,wildlife sightings,P2,verified,Oct 21 2019 04:29:39
3101,0712409768,38.11232343213236,-103.94101135015758,elephant,human wildlife conflict,P2,actionable,Oct 19 2019 11:57:59
3102,2679806021,47.76953550612427,-74.52512269505584,parrot,human wildlife conflict,P2,verified,Oct 14 2019 15:43:30
3103,1300862751,29.048947267600145,-94.35993662034787,parrot,human wildlife conflict,P1,submitted,Oct 18 2019 03:10:29
3104,5034777698,47.533679834153475,-111.6897711816411,other,wildlife sightings,P3,verified,Oct 18 2019 20:51:18
3105,2424512340,41.06059965882791,-108.88835359609398,tiger,wildlife sightings,P2,submitted,Oct 11 2019 20:36:29
3106,1264205802,34.26427056262608,-111.25735606267905,tiger,wildlife sightings,P3,actionable,Oct 08 2019 13:00:33
3107,1769262086,26.186303603303905,-116.49092197768678,pangolin,poaching,P1,verified,Oct 10 2019 07:03:51
3108,4061671529,32.238809024047136,-75.10246538771365,sea turtle,poaching,P3,verified,Oct 01 2019 18:06:22
3109,1257630205,45.202932099918996,-82.2059383354328,sea turtle,other,P1,verified,Oct 01 2019 04:11:20
3110,4475073596,34.95384069228493,-79.67511384593796,tiger,other,P3,verified,Oct 12 2019 05:52:10
3111,0599951906,26.42933539016836,-82.84902581896341,other,poaching,P1,verified,Oct 22 2019 04:19:55
3112,3033984626,45.508203238210385,-115.5623226319723,tiger,animal mortality,P2,submitted,Oct 11 2019 20:50:17
3113,1277796993,35.090509468852716,-76.38679354338498,gorilla,human wildlife conflict,P2,actionable,Oct 20 2019 06:28:49
3114,2448487054,48.224674153378686,-79.69847123260155,rhino,wildlife sightings,P2,verified,Oct 08 2019 15:51:20
3115,4077258242,49.214912875488565,-115.2412854734973,parrot,animal mortality,P3,actionable,Oct 11 2019 07:27:43
3116,2575368063,42.759998248020985,-103.9747749922756,tiger,human wildlife conflict,P2,actionable,Oct 16 2019 10:53:02
3117,2560923201,36.654386920712184,-94.67432195431633,gorilla,poaching,P3,verified,Oct 25 2019 14:44:46
3118,1653486419,26.80189242321058,-98.7605680249404,sea turtle,human wildlife conflict,P2,verified,Oct 13 2019 21:45:24
3119,0871718329,47.06365446896318,-121.33583622648688,pangolin,other,P2,verified,Oct 30 2019 17:28:57
3120,0520065010,38.690527443606484,-114.82654990930857,rhino,animal mortality,P2,actionable,Oct 31 2019 04:13:46
3121,0704522174,44.0341074938614,-82.64146998876788,other,poaching,P0,actionable,Oct 05 2019 22:20:03
3122,1200647467,42.02099049835506,-67.96293300892842,other,human wildlife conflict,P3,actionable,Oct 14 2019 18:19:47
3123,4668211124,26.70893159783976,-110.16284272179315,elephant,human wildlife conflict,P3,verified,Oct 25 2019 21:41:35
3124,2137901978,32.43026324548727,-70.2420595607328,tiger,animal mortality,P1,submitted,Oct 27 2019 16:07:58
3125,5034777698,32.2463853908631,-116.5554468330205,elephant,human wildlife conflict,P2,verified,Oct 15 2019 01:31:26
3126,0432668795,43.472387634851,-106.0719726177364,gorilla,human wildlife conflict,P1,submitted,Oct 19 2019 14:39:03
3127,4921485073,26.22684237237307,-82.28872063754031,elephant,human wildlife conflict,P1,verified,Oct 15 2019 03:38:21
3128,4469851958,39.50255476578223,-67.16595757175592,tiger,poaching,P1,actionable,Oct 11 2019 00:52:19
3129,0911487192,31.574656934452403,-74.87529874092277,sea turtle,human wildlife conflict,P3,actionable,Oct 01 2019 05:23:17
3130,0822153764,42.13932496998345,-83.58271411894347,sea turtle,animal mortality,P2,submitted,Oct 01 2019 15:16:18
3131,4270812292,48.20952382037737,-89.4467488605418,parrot,animal mortality,P2,verified,Oct 25 2019 18:31:02
3132,1408800743,38.507519825524724,-81.52477424757082,other,other,P2,actionable,Oct 13 2019 11:18:40
3133,3094395465,48.75074039119025,-69.32219691084615,elephant,poaching,P2,submitted,Oct 18 2019 03:06:56
3134,4033622725,37.256888042705356,-81.41363502187488,rhino,animal mortality,P1,submitted,Oct 31 2019 11:38:43
3135,2380630950,45.87436762051857,-82.90126215782804,tiger,other,P3,actionable,Oct 14 2019 07:05:21
3136,1241587361,41.837495724653465,-77.53137114129864,gorilla,animal mortality,P2,verified,Oct 23 2019 03:25:05
3137,4437438042,41.158581013441704,-106.22241287463042,parrot,animal mortality,P2,submitted,Oct 30 2019 23:33:38
3138,2357328569,46.11767464233826,-82.24868360815994,pangolin,poaching,P1,actionable,Oct 03 2019 22:02:49
3139,3094395465,45.47149875152574,-120.17087188740166,tiger,animal mortality,P3,verified,Oct 03 2019 13:39:28
3140,4621842745,43.30100452578672,-93.69418416240845,tiger,poaching,P3,actionable,Oct 02 2019 09:10:11
3141,2118540928,43.89525906148974,-85.7798226814138,pangolin,poaching,P3,verified,Oct 12 2019 16:07:32
3142,3275971741,28.23318347970723,-100.56697064975829,sea turtle,animal mortality,P3,actionable,Oct 24 2019 22:20:05
3143,3414411123,34.36783062730578,-106.62114065171593,gorilla,animal mortality,P3,actionable,Oct 20 2019 08:18:34
3144,4936986264,34.84577213262324,-67.44095331916061,rhino,poaching,P3,verified,Oct 22 2019 21:54:35
3145,2737192073,45.514584113398094,-83.29866599091231,pangolin,wildlife sightings,P1,verified,Oct 03 2019 16:25:00
3146,2559095307,29.463160732027635,-111.08466407075626,sea turtle,other,P3,submitted,Oct 30 2019 07:17:29
3147,2357328569,37.63838308983726,-113.03142794318683,elephant,other,P3,verified,Oct 08 2019 20:18:57
3148,3238974040,35.70070511908523,-68.2918929848332,elephant,wildlife sightings,P2,verified,Oct 27 2019 15:38:06
3149,2439601802,49.25782913247004,-121.63842184580318,sea turtle,poaching,P2,submitted,Oct 09 2019 12:58:43
3150,2219165574,43.97423039270064,-87.11850265550297,elephant,other,P2,actionable,Oct 16 2019 16:01:24
3151,0307654328,45.026337075371686,-109.55368301677395,tiger,human wildlife conflict,P1,actionable,Oct 26 2019 00:36:39
